COD_PRODUTO	DESCRICAO	REFERENCIA	NOME_FORNECEDOR_REGULAR	EAN_PRODUTO_UNITARIO
5088555	MP BLUSA MC TRAVETADA BARRA U BR INV19 1	501235	BEM VESTIR MODAS LTDA	7899249663113
5088556	MP BLUSA MC TRAVETADA BARRA U BR INV19 2	501235	BEM VESTIR MODAS LTDA	7899249663120
5088557	MP BLUSA MC TRAVETADA BARRA U BR INV19 3	501235	BEM VESTIR MODAS LTDA	7899249663137
5088558	MP BLUSA MC TRAVETADA BARRA U BR INV19 4	501235	BEM VESTIR MODAS LTDA	7899249663144
5088606	MP BLUSA MC EST FLORAL BARRA BR INV19 1	501226	BEM VESTIR MODAS LTDA	7899249665247
5088607	MP BLUSA MC EST FLORAL BARRA BR INV19 2	501226	BEM VESTIR MODAS LTDA	7899249665254
5088608	MP BLUSA MC EST FLORAL BARRA BR INV19 3	501226	BEM VESTIR MODAS LTDA	7899249665261
5088609	MP BLUSA MC EST FLORAL BARRA BR INV19 4	501226	BEM VESTIR MODAS LTDA	7899249665278
5088516	MP REGATA SORVETE SMILE PK INV19 1	501227	BEM VESTIR MODAS LTDA	7899249665421
5088517	MP REGATA SORVETE SMILE PK INV19 2	501227	BEM VESTIR MODAS LTDA	7899249665438
5088518	MP REGATA SORVETE SMILE PK INV19 3	501227	BEM VESTIR MODAS LTDA	7899249665445
5088529	MP REGATA SORVETE SMILE PK INV19 4	501227	BEM VESTIR MODAS LTDA	7899249665452
5088520	MP REGATA NAD BOIAS FRUTA BR INV19 1	501229	BEM VESTIR MODAS LTDA	7899249665605
5088521	MP REGATA NAD BOIAS FRUTA BR INV19 2	501229	BEM VESTIR MODAS LTDA	7899249665612
5088522	MP REGATA NAD BOIAS FRUTA BR INV19 3	501229	BEM VESTIR MODAS LTDA	7899249665629
5088523	MP REGATA NAD BOIAS FRUTA BR INV19 4	501229	BEM VESTIR MODAS LTDA	7899249665636
5088528	MP BLUSA MC CORACAO PUFF PK INV19 1	501232	BEM VESTIR MODAS LTDA	7899249665698
5088539	MP BLUSA MC CORACAO PUFF PK INV19 2	501232	BEM VESTIR MODAS LTDA	7899249665704
5088540	MP BLUSA MC CORACAO PUFF PK INV19 3	501232	BEM VESTIR MODAS LTDA	7899249665711
5088541	MP BLUSA MC CORACAO PUFF PK INV19 4	501232	BEM VESTIR MODAS LTDA	7899249665728
5088477	MP BLUSA MC LOVE SUMMER PUFF RS INV19 1	501233	BEM VESTIR MODAS LTDA	7899249665780
5088478	MP BLUSA MC LOVE SUMMER PUFF RS INV19 2	501233	BEM VESTIR MODAS LTDA	7899249665797
5088549	MP BLUSA MC LOVE SUMMER PUFF RS INV19 3	501233	BEM VESTIR MODAS LTDA	7899249665803
5088550	MP BLUSA MC LOVE SUMMER PUFF RS INV19 4	501233	BEM VESTIR MODAS LTDA	7899249665810
5088551	MP BLUSA MC NOZINH LOVE COLOR CZ INV19 1	501234	BEM VESTIR MODAS LTDA	7899249665872
5088552	MP BLUSA MC NOZINH LOVE COLOR CZ INV19 2	501234	BEM VESTIR MODAS LTDA	7899249665889
5088553	MP BLUSA MC NOZINH LOVE COLOR CZ INV19 3	501234	BEM VESTIR MODAS LTDA	7899249665896
5088554	MP BLUSA MC NOZINH LOVE COLOR CZ INV19 4	501234	BEM VESTIR MODAS LTDA	7899249665902
5091127	MP BLUSA MC GATO UNICORNIO MC VER19 1	501275	BEM VESTIR MODAS LTDA	7899249673549
5091133	MP BLUSA MC GATO UNICORNIO MC VER19 2	501275	BEM VESTIR MODAS LTDA	7899249673556
5091138	MP BLUSA MC GATO UNICORNIO MC VER19 3	501275	BEM VESTIR MODAS LTDA	7899249673563
5091143	MP BLUSA MC GATO UNICORNIO MC VER19 4	501275	BEM VESTIR MODAS LTDA	7899249673570
5091178	MP BLUSA MC UNICORNIO ROSQUIN CZ VER19 1	501274	BEM VESTIR MODAS LTDA	7899249673631
5091182	MP BLUSA MC UNICORNIO ROSQUIN CZ VER19 2	501274	BEM VESTIR MODAS LTDA	7899249673648
5091186	MP BLUSA MC UNICORNIO ROSQUIN CZ VER19 3	501274	BEM VESTIR MODAS LTDA	7899249673655
5091190	MP BLUSA MC UNICORNIO ROSQUIN CZ VER19 4	501274	BEM VESTIR MODAS LTDA	7899249673662
5091147	MP BLUSA MC UNICORNIO CHARMOS PK VER19 1	501279	BEM VESTIR MODAS LTDA	7899249673723
5091153	MP BLUSA MC UNICORNIO CHARMOS PK VER19 2	501279	BEM VESTIR MODAS LTDA	7899249673730
5091155	MP BLUSA MC UNICORNIO CHARMOS PK VER19 3	501279	BEM VESTIR MODAS LTDA	7899249673747
5091160	MP BLUSA MC UNICORNIO CHARMOS PK VER19 4	501279	BEM VESTIR MODAS LTDA	7899249673754
5091163	MP BLUSA MC GATINHO MAGICO MA VER19 1	501282	BEM VESTIR MODAS LTDA	7899249673815
5091169	MP BLUSA MC GATINHO MAGICO MA VER19 2	501282	BEM VESTIR MODAS LTDA	7899249673822
5091172	MP BLUSA MC GATINHO MAGICO MA VER19 3	501282	BEM VESTIR MODAS LTDA	7899249673839
5091176	MP BLUSA MC GATINHO MAGICO MA VER19 4	501282	BEM VESTIR MODAS LTDA	7899249673846
5094491	MP REGATA ALCA FINA BABADINHO PK VER19 1	501304	BEM VESTIR MODAS LTDA	7899249684682
5094493	MP REGATA ALCA FINA BABADINHO PK VER19 2	501304	BEM VESTIR MODAS LTDA	7899249684699
5094494	MP REGATA ALCA FINA BABADINHO PK VER19 3	501304	BEM VESTIR MODAS LTDA	7899249684705
5094496	MP REGATA ALCA FINA BABADINHO PK VER19 4	501304	BEM VESTIR MODAS LTDA	7899249684712
5094497	MP REGATA NADADOR COM BABADO PK VER19 1	501303	BEM VESTIR MODAS LTDA	7899249684866
5094505	MP REGATA NADADOR COM BABADO PK VER19 2	501303	BEM VESTIR MODAS LTDA	7899249684873
5094507	MP REGATA NADADOR COM BABADO PK VER19 3	501303	BEM VESTIR MODAS LTDA	7899249684880
5094508	MP REGATA NADADOR COM BABADO PK VER19 4	501303	BEM VESTIR MODAS LTDA	7899249684897
5097847	MP BLUSA PARTIU BLOQUINH NEON AM VER19 1	501338	BEM VESTIR MODAS LTDA	7899249686846
5097848	MP BLUSA PARTIU BLOQUINH NEON AM VER19 2	501338	BEM VESTIR MODAS LTDA	7899249686853
5097849	MP BLUSA PARTIU BLOQUINH NEON AM VER19 3	501338	BEM VESTIR MODAS LTDA	7899249686860
5097850	MP BLUSA PARTIU BLOQUINH NEON AM VER19 4	501338	BEM VESTIR MODAS LTDA	7899249686877
5097851	MP REGATA COM FRANJA CARNAVAL BR VER19 1	501339	BEM VESTIR MODAS LTDA	7899249686938
5097852	MP REGATA COM FRANJA CARNAVAL BR VER19 2	501339	BEM VESTIR MODAS LTDA	7899249686945
5097853	MP REGATA COM FRANJA CARNAVAL BR VER19 3	501339	BEM VESTIR MODAS LTDA	7899249686952
5097854	MP REGATA COM FRANJA CARNAVAL BR VER19 4	501339	BEM VESTIR MODAS LTDA	7899249686969
5098503	MP BLUSA MC UNICORNIO CORACAO MA INV20 1	501418	BEM VESTIR MODAS LTDA	7899249690461
5098504	MP BLUSA MC UNICORNIO CORACAO MA INV20 2	501418	BEM VESTIR MODAS LTDA	7899249690478
5098505	MP BLUSA MC UNICORNIO CORACAO MA INV20 3	501418	BEM VESTIR MODAS LTDA	7899249690485
5098506	MP BLUSA MC UNICORNIO CORACAO MA INV20 4	501418	BEM VESTIR MODAS LTDA	7899249690492
5098507	MP BLUSA MC GATINHO OCULOS PK INV20 1	501416	BEM VESTIR MODAS LTDA	7899249690553
5098508	MP BLUSA MC GATINHO OCULOS PK INV20 2	501416	BEM VESTIR MODAS LTDA	7899249690560
5098519	MP BLUSA MC GATINHO OCULOS PK INV20 3	501416	BEM VESTIR MODAS LTDA	7899249690577
5098520	MP BLUSA MC GATINHO OCULOS PK INV20 4	501416	BEM VESTIR MODAS LTDA	7899249690584
5098521	MP BLUSA MC MENINA ARCO IRIS RS INV20 1	501426	BEM VESTIR MODAS LTDA	7899249690645
5098522	MP BLUSA MC MENINA ARCO IRIS RS INV20 2	501426	BEM VESTIR MODAS LTDA	7899249690652
5098523	MP BLUSA MC MENINA ARCO IRIS RS INV20 3	501426	BEM VESTIR MODAS LTDA	7899249690669
5098524	MP BLUSA MC MENINA ARCO IRIS RS INV20 4	501426	BEM VESTIR MODAS LTDA	7899249690676
5098525	MP BLUSA MC MENINA BALOES MC INV20 1	501415	BEM VESTIR MODAS LTDA	7899249690737
5098526	MP BLUSA MC MENINA BALOES MC INV20 2	501415	BEM VESTIR MODAS LTDA	7899249690744
5098527	MP BLUSA MC MENINA BALOES MC INV20 3	501415	BEM VESTIR MODAS LTDA	7899249690751
5098528	MP BLUSA MC MENINA BALOES MC INV20 4	501415	BEM VESTIR MODAS LTDA	7899249690768
5100246	MP BLUSA MC MENINA GATO BEST MC INV20 1	501307	BEM VESTIR MODAS LTDA	7899249693547
5100247	MP BLUSA MC MENINA GATO BEST MC INV20 2	501307	BEM VESTIR MODAS LTDA	7899249693554
5100248	MP BLUSA MC MENINA GATO BEST MC INV20 3	501307	BEM VESTIR MODAS LTDA	7899249693561
5100249	MP BLUSA MC MENINA GATO BEST MC INV20 4	501307	BEM VESTIR MODAS LTDA	7899249693578
5100250	MP BLUSA MC MENINA GATO DIRIG PK INV20 1	501308	BEM VESTIR MODAS LTDA	7899249693639
5100251	MP BLUSA MC MENINA GATO DIRIG PK INV20 2	501308	BEM VESTIR MODAS LTDA	7899249693646
5100252	MP BLUSA MC MENINA GATO DIRIG PK INV20 3	501308	BEM VESTIR MODAS LTDA	7899249693653
5100253	MP BLUSA MC MENINA GATO DIRIG PK INV20 4	501308	BEM VESTIR MODAS LTDA	7899249693660
5100258	MP BLUSA MC GATO MAKE A FISH VD INV20 1	501310	BEM VESTIR MODAS LTDA	7899249693721
5100259	MP BLUSA MC GATO MAKE A FISH VD INV20 2	501310	BEM VESTIR MODAS LTDA	7899249693738
5100260	MP BLUSA MC GATO MAKE A FISH VD INV20 3	501310	BEM VESTIR MODAS LTDA	7899249693745
5100261	MP BLUSA MC GATO MAKE A FISH VD INV20 4	501310	BEM VESTIR MODAS LTDA	7899249693752
5100266	MP BLUSA MC TIE GATO OCULOS RS INV20 1	501392	BEM VESTIR MODAS LTDA	7899249694445
5100267	MP BLUSA MC TIE GATO OCULOS RS INV20 2	501392	BEM VESTIR MODAS LTDA	7899249694452
5100268	MP BLUSA MC TIE GATO OCULOS RS INV20 3	501392	BEM VESTIR MODAS LTDA	7899249694469
5100269	MP BLUSA MC TIE GATO OCULOS RS INV20 4	501392	BEM VESTIR MODAS LTDA	7899249694476
5100270	MP BLUSA MC EST ONCA FOLHAGEM MC INV20 1	501393	BEM VESTIR MODAS LTDA	7899249697675
5100271	MP BLUSA MC EST ONCA FOLHAGEM MC INV20 2	501393	BEM VESTIR MODAS LTDA	7899249697682
5100272	MP BLUSA MC EST ONCA FOLHAGEM MC INV20 3	501393	BEM VESTIR MODAS LTDA	7899249697699
5100273	MP BLUSA MC EST ONCA FOLHAGEM MC INV20 4	501393	BEM VESTIR MODAS LTDA	7899249697705
5100262	MP BLUSA MC NOZI CACTUS GATO OFF INV20 1	501387	BEM VESTIR MODAS LTDA	7899249697859
5100263	MP BLUSA MC NOZI CACTUS GATO OFF INV20 2	501387	BEM VESTIR MODAS LTDA	7899249697866
5100264	MP BLUSA MC NOZI CACTUS GATO OFF INV20 3	501387	BEM VESTIR MODAS LTDA	7899249697873
5100265	MP BLUSA MC NOZI CACTUS GATO OFF INV20 4	501387	BEM VESTIR MODAS LTDA	7899249697880
5100254	MP BLUSA MC GATINHO ONCA OFF INV20 1	501309	BEM VESTIR MODAS LTDA	7899249697941
5100255	MP BLUSA MC GATINHO ONCA OFF INV20 2	501309	BEM VESTIR MODAS LTDA	7899249697958
5100256	MP BLUSA MC GATINHO ONCA OFF INV20 3	501309	BEM VESTIR MODAS LTDA	7899249697965
5100257	MP BLUSA MC GATINHO ONCA OFF INV20 4	501309	BEM VESTIR MODAS LTDA	7899249697972
5013409001	REGATA COTTON LIGHT, 1, BR	25655	MALHARIA CRISTINA LTDA	7899383087738
5013409002	REGATA COTTON LIGHT, 2, BR	25655	MALHARIA CRISTINA LTDA	7899383087745
5013409003	REGATA COTTON LIGHT, 3, BR	25655	MALHARIA CRISTINA LTDA	7899383087752
5013421001	BLUSA MC COTTON LIGHT, 1, OFF-WHITE	25555	MALHARIA CRISTINA LTDA	7899383105920
5013421002	BLUSA MC COTTON LIGHT, 2, OFF-WHITE	25555	MALHARIA CRISTINA LTDA	7899383105937
5013421003	BLUSA MC COTTON LIGHT, 3, OFF-WHITE	25555	MALHARIA CRISTINA LTDA	7899383106026
5013421004	BLUSA MC COTTON LIGHT, 1, ROSA CL	25555	MALHARIA CRISTINA LTDA	7899383106033
5013421005	BLUSA MC COTTON LIGHT, 2, ROSA CL	25555	MALHARIA CRISTINA LTDA	7899383106040
5013421006	BLUSA MC COTTON LIGHT, 3, ROSA CL	25555	MALHARIA CRISTINA LTDA	7899383106057
5013407001	BLUSA MC MEIA MALHA DEVORE, 1, BR	25654	MALHARIA CRISTINA LTDA	7899383118203
5013407002	BLUSA MC MEIA MALHA DEVORE, 2, BR	25654	MALHARIA CRISTINA LTDA	7899383118210
5013407003	BLUSA MC MEIA MALHA DEVORE, 3, BR	25654	MALHARIA CRISTINA LTDA	7899383118227
5013385004	BLUSA ALCAS EM COTTON LIGHT, 1, ROSA	25570	MALHARIA CRISTINA LTDA	7899383173684
5013385005	BLUSA ALCAS EM COTTON LIGHT, 2, ROSA	25570	MALHARIA CRISTINA LTDA	7899383173691
5013385006	BLUSA ALCAS EM COTTON LIGHT, 3, ROSA	25570	MALHARIA CRISTINA LTDA	7899383173707
5013385001	BLUSA ALCAS EM COTTON LIGHT, 1, CRU	25570	MALHARIA CRISTINA LTDA	7899383173745
5013385002	BLUSA ALCAS EM COTTON LIGHT, 2, CRU	25570	MALHARIA CRISTINA LTDA	7899383173752
5013385003	BLUSA ALCAS EM COTTON LIGHT, 3, CRU	25570	MALHARIA CRISTINA LTDA	7899383173769
5028124001	BLUSA EM VISCOSE REVELLION, 1, BR/DOUR	0801.26038A	MALHARIA CRISTINA LTDA	7899383441950
5028124002	BLUSA EM VISCOSE REVELLION, 2, BR/DOUR	0801.26038B	MALHARIA CRISTINA LTDA	7899383441967
5028124003	BLUSA EM VISCOSE REVELLION, 3, BR/DOUR	0801.26038C	MALHARIA CRISTINA LTDA	7899383441974
5015762001	BLUSA ML COT SILK E STRASS, 1, OFF-WHITE	0802.2674-1	MALHARIA CRISTINA LTDA	7899383522253
5015762002	BLUSA ML COT SILK E STRASS, 2, OFF-WHITE	0802.2674-2	MALHARIA CRISTINA LTDA	7899383522260
5015762003	BLUSA ML COT SILK E STRASS, 3, OFF-WHITE	0802.2674-3	MALHARIA CRISTINA LTDA	7899383522277
5016437001	BLUSA REGATA C STRASS BRASIL, 1, BR	0807 .25907	MALHARIA CRISTINA LTDA	7899383624209
5016437002	BLUSA REGATA C STRASS BRASIL, 2, BR	0807 .25907	MALHARIA CRISTINA LTDA	7899383624216
5016437003	BLUSA REGATA C STRASS BRASIL, 3, BR	0807 .25907	MALHARIA CRISTINA LTDA	7899383624223
5016339001	BLUSA POLO MC C BORDADO E PAETE B, 1, AM	60125905	MALHARIA CRISTINA LTDA	7899383628740
5016339002	BLUSA POLO MC C BORDADO E PAETE B, 2, AM	60125905	MALHARIA CRISTINA LTDA	7899383628757
5016339003	BLUSA POLO MC C BORDADO E PAETE B, 3, AM	60125905	MALHARIA CRISTINA LTDA	7899383628764
5021812001	BLUSA REG EM VISCOSE FLAME LIS, 1, CORAL	171656 25876A	MALHARIA CRISTINA LTDA	7899383636660
5021812002	BLUSA REG EM VISCOSE FLAME LIS, 2, CORAL	171656 25876C	MALHARIA CRISTINA LTDA	7899383636677
5021812003	BLUSA REG EM VISCOSE FLAME LIS, 3, CORAL	171656 25876D	MALHARIA CRISTINA LTDA	7899383636684
5021812004	BLUSA REG EM VISCOSE FLAME LIS, 1, VERDE	66118 25876A	MALHARIA CRISTINA LTDA	7899383636752
5021812005	BLUSA REG EM VISCOSE FLAME LIS, 2, VERDE	66118 25876B	MALHARIA CRISTINA LTDA	7899383636769
5021812006	BLUSA REG EM VISCOSE FLAME LIS, 3, VERDE	66118 25876C	MALHARIA CRISTINA LTDA	7899383636776
5022923001	POLO MC EM COTTON LISA, 1, BR	101.25873A	MALHARIA CRISTINA LTDA	7899383638985
5022923002	POLO MC EM COTTON LISA, 2, BR	101.25873B	MALHARIA CRISTINA LTDA	7899383638992
5022923003	POLO MC EM COTTON LISA, 3, BR	101.25873C	MALHARIA CRISTINA LTDA	7899383639005
5022923010	POLO MC EM COTTON LISA, 1, AM	120643.25873D	MALHARIA CRISTINA LTDA	7899383639432
5022923011	POLO MC EM COTTON LISA, 2, AM	120643.25873E	MALHARIA CRISTINA LTDA	7899383639449
5022923012	POLO MC EM COTTON LISA, 3, AM	120643.25873F	MALHARIA CRISTINA LTDA	7899383639456
5022923004	POLO MC EM COTTON LISA, 1, CORAL	171664.25873A	MALHARIA CRISTINA LTDA	7899383639524
5022923005	POLO MC EM COTTON LISA, 2, CORAL	171664.25873B	MALHARIA CRISTINA LTDA	7899383639531
5022923006	POLO MC EM COTTON LISA, 3, CORAL	171664.25873C	MALHARIA CRISTINA LTDA	7899383639548
5022923007	POLO MC EM COTTON LISA, 1, VERDE	175130.25873A	MALHARIA CRISTINA LTDA	7899383639708
5022923008	POLO MC EM COTTON LISA, 2, VERDE	175130.25873B	MALHARIA CRISTINA LTDA	7899383639715
5022923009	POLO MC EM COTTON LISA, 3, VERDE	175130.25873C	MALHARIA CRISTINA LTDA	7899383639722
5021811001	BLUSA MC COTTON LISA C STRASS, 1, BR	101 25871A	MALHARIA CRISTINA LTDA	7899383640568
5021811002	BLUSA MC COTTON LISA C STRASS, 2, BR	101 25871B	MALHARIA CRISTINA LTDA	7899383640575
5021811003	BLUSA MC COTTON LISA C STRASS, 3, BR	101 25871C	MALHARIA CRISTINA LTDA	7899383640582
5021811010	BLUSA MC COTTON LISA C STRASS, 1, VERDE	101 25871A	MALHARIA CRISTINA LTDA	7899383641046
5021811011	BLUSA MC COTTON LISA C STRASS, 2, VERDE	101 25871B	MALHARIA CRISTINA LTDA	7899383641053
5021811012	BLUSA MC COTTON LISA C STRASS, 3, VERDE	101 25871C	MALHARIA CRISTINA LTDA	7899383641060
5021811004	BLUSA MC COTTON LISA C STRASS, 1, CORAL	101 25871A	MALHARIA CRISTINA LTDA	7899383641220
5021811005	BLUSA MC COTTON LISA C STRASS, 2, CORAL	101 25871B	MALHARIA CRISTINA LTDA	7899383641237
5021811006	BLUSA MC COTTON LISA C STRASS, 3, CORAL	101 25871C	MALHARIA CRISTINA LTDA	7899383641244
5021811007	BLUSA MC COTTON LISA C STRAS, 1, MARINHO	101 25871A	MALHARIA CRISTINA LTDA	7899383641312
5021811008	BLUSA MC COTTON LISA C STRAS, 2, MARINHO	101 25871B	MALHARIA CRISTINA LTDA	7899383641329
5021811009	BLUSA MC COTTON LISA C STRAS, 3, MARINHO	101 25871C	MALHARIA CRISTINA LTDA	7899383641336
5021818001	REGATA MALHA FLAME C EST E LACO H, 1, AM	11013 86526A	MALHARIA CRISTINA LTDA	7899383672507
5021818002	REGATA MALHA FLAME C EST E LACO H, 2, AM	11013 86526B	MALHARIA CRISTINA LTDA	7899383672514
5021818003	REGATA MALHA FLAME C EST E LACO H, 3, AM	11013 86526C	MALHARIA CRISTINA LTDA	7899383672521
5021852004	BLUSA REG M MALHA BOTONE LISA C, 1, PINK	33253.25904A	MALHARIA CRISTINA LTDA	7899383681974
5021852005	BLUSA REG M MALHA BOTONE LISA C, 2, PINK	33253.25904B	MALHARIA CRISTINA LTDA	7899383681981
5021852006	BLUSA REG M MALHA BOTONE LISA C, 3, PINK	33253.25904C	MALHARIA CRISTINA LTDA	7899383681998
5021852001	BLUSA REG M MALHA BOTONE LISA C, 1, LJA	22384.25904A	MALHARIA CRISTINA LTDA	7899383682063
5021852002	BLUSA REG M MALHA BOTONE LISA C, 2, LJA	22384.25904B	MALHARIA CRISTINA LTDA	7899383682070
5021852003	BLUSA REG M MALHA BOTONE LISA C, 3, LJA	22384.25904C	MALHARIA CRISTINA LTDA	7899383682087
5021852007	BLUSA REG M MALHA BOTONE LISA, 1, VERDE	66370.25904A	MALHARIA CRISTINA LTDA	7899383682155
5021852008	BLUSA REG M MALHA BOTONE LISA, 2, VERDE	66370.25904B	MALHARIA CRISTINA LTDA	7899383682162
5021852009	BLUSA REG M MALHA BOTONE LISA, 3, VERDE	66370.25904C	MALHARIA CRISTINA LTDA	7899383682179
5022923013	POLO MC EM COTTON LISA, 1, MESCLA	11013.25873A	MALHARIA CRISTINA LTDA	7899383693779
5022923014	POLO MC EM COTTON LISA, 2, MESCLA	11013.25873B	MALHARIA CRISTINA LTDA	7899383693786
5022923015	POLO MC EM COTTON LISA, 3, MESCLA	11013.25873C	MALHARIA CRISTINA LTDA	7899383693793
5021823001	BLUSA MC FLAME EST FRONTAL HK, 1, ROSA	3005 86528A	MALHARIA CRISTINA LTDA	7899383708565
5021823002	BLUSA MC FLAME EST FRONTAL HK, 2, ROSA	3005 86528B	MALHARIA CRISTINA LTDA	7899383708572
5021823003	BLUSA MC FLAME EST FRONTAL HK, 3, ROSA	3005 86528C	MALHARIA CRISTINA LTDA	7899383708589
5021815001	BLUSA REG EM COTTON C EST PAETE, 1, ROSA	3005 86489A	MALHARIA CRISTINA LTDA	7899383743184
5021815002	BLUSA REG EM COTTON C EST PAETE, 2, ROSA	3005 86489B	MALHARIA CRISTINA LTDA	7899383743191
5021815003	BLUSA REG EM COTTON C EST PAETE, 3, ROSA	3005 86489C	MALHARIA CRISTINA LTDA	7899383743207
5021821001	BLUSA MC COTTON C EST EM PAETE, 1, ROSA	141420 86527A	MALHARIA CRISTINA LTDA	7899383747434
5021821002	BLUSA MC COTTON C EST EM PAETE, 2, ROSA	141420 86527B	MALHARIA CRISTINA LTDA	7899383747441
5021821003	BLUSA MC COTTON C EST EM PAETE, 3, ROSA	141420 86527C	MALHARIA CRISTINA LTDA	7899383747458
5021813001	BLUSA MC COTTON C EST LACO, 1, OFF-WHITE	279 .86469A	MALHARIA CRISTINA LTDA	7899383756023
5021813002	BLUSA MC COTTON C EST LACO, 2, OFF-WHITE	279 .86469B	MALHARIA CRISTINA LTDA	7899383756030
5021813003	BLUSA MC COTTON C EST LACO, 3, OFF-WHITE	279 .86469C	MALHARIA CRISTINA LTDA	7899383756047
5021855001	BLUSA MC VISCOSE ESTAMP HK, 1, CORAL	1716.586529A	MALHARIA CRISTINA LTDA	7899383760549
5021855002	BLUSA MC VISCOSE ESTAMP HK, 2, CORAL	1716.586529B	MALHARIA CRISTINA LTDA	7899383760556
5021855003	BLUSA MC VISCOSE ESTAMP HK, 3, CORAL	1716.586529C	MALHARIA CRISTINA LTDA	7899383760563
5021816001	BLUSA ALCAS COTTON EST CORACA, 1, MARROM	8698 86524A	MALHARIA CRISTINA LTDA	7899383781834
5021816002	BLUSA ALCAS COTTON EST CORACA, 2, MARROM	8698 86524B	MALHARIA CRISTINA LTDA	7899383781841
5021816003	BLUSA ALCAS COTTON EST CORACA, 3, MARROM	8698 86524C	MALHARIA CRISTINA LTDA	7899383781858
5021822001	BLUSA MC COTTON EST GIRAFA, 1, PINK	3239 .25795A	MALHARIA CRISTINA LTDA	7899383783029
5021822002	BLUSA MC COTTON EST GIRAFA, 2, PINK	3239 .25795B	MALHARIA CRISTINA LTDA	7899383783036
5021822003	BLUSA MC COTTON EST GIRAFA, 3, PINK	3239 .25795C	MALHARIA CRISTINA LTDA	7899383783043
5021817001	BLUSA REG COTTON C EST EM PAETE, 1, ROSA	12903 86494A	MALHARIA CRISTINA LTDA	7899383796289
5021817002	BLUSA REG COTTON C EST EM PAETE, 2, ROSA	12903 86494B	MALHARIA CRISTINA LTDA	7899383796296
5021817003	BLUSA REG COTTON C EST EM PAETE, 3, ROSA	12903 86494C	MALHARIA CRISTINA LTDA	7899383796302
5022920001	BLUSA REG COTTON C ESTAMPA PAET, 1, ROSA	141420.86484A	MALHARIA CRISTINA LTDA	7899383804342
5022920002	BLUSA REG COTTON C ESTAMPA PAET, 2, ROSA	141420.86484B	MALHARIA CRISTINA LTDA	7899383804359
5022920003	BLUSA REG COTTON C ESTAMPA PAET, 3, ROSA	141420.86484C	MALHARIA CRISTINA LTDA	7899383804366
5032409001	BLUSA ML MM GLIT E APL LACO, 1, RS	1.06538.01.888888	KAMYLUS MALHAS LTDA	7899477066519
5032409002	BLUSA ML MM GLIT E APL LACO, 2, RS	1.06538.02.888888	KAMYLUS MALHAS LTDA	7899477066526
5032409003	BLUSA ML MM GLIT E APL LACO, 3, RS	1.06538.03.888888	KAMYLUS MALHAS LTDA	7899477066533
5032410001	BLUSA ML FLORES E MANGAS LIST, 1, BR	1.06539.01.888888	KAMYLUS MALHAS LTDA	7899477067769
5032410002	BLUSA ML FLORES E MANGAS LIST, 2, BR	1.06539.02.888888	KAMYLUS MALHAS LTDA	7899477067776
5032410003	BLUSA ML FLORES E MANGAS LIST, 3, BR	1.06539.03.888888	KAMYLUS MALHAS LTDA	7899477067783
5015135001	BATA SUEDINE, 1, ROSA	01.B2340.001.000001	MCS TEXTIL LTDA	7899634408015
5015135002	BATA SUEDINE, 2, ROSA	01.B2340.002.000001	MCS TEXTIL LTDA	7899634408022
5015135003	BATA SUEDINE, 3, ROSA	01.B2340.003.000001	MCS TEXTIL LTDA	7899634408039
5091843	CAM MC SILK FLAMINGO STRASS SR VER19 2	6229-PP	LIVY MALHAS COMERCIO E CONFECCOES L	7899640096909
5016467001	BLUSA MC M MALHA COM STRAS, 1, OFF-WHITE	1.B3770.001.000001	MCS TEXTIL LTDA	7899649851677
5016467002	BLUSA MC M MALHA COM STRAS, 2, OFF-WHITE	1.B3770.002.000001	MCS TEXTIL LTDA	7899649851684
5016467003	BLUSA MC M MALHA COM STRAS, 3, OFF-WHITE	1.B3770.003.000001	MCS TEXTIL LTDA	7899649851691
5016467004	BLUSA MC M MALHA COM STRAS, 4, OFF-WHITE	1.B3770.004.000001	MCS TEXTIL LTDA	7899649851745
5015911004	BLUSA BATA ML BOTONE C SILK, 4, CZ	1.B3820.004.000001	MCS TEXTIL LTDA	7899649851998
5015911001	BLUSA BATA ML BOTONE C SILK, 1, CZ	1.B3820.001.000001	MCS TEXTIL LTDA	7899649852018
5015911003	BLUSA BATA ML BOTONE C SILK, 3, CZ	1.B3820.003.000001	MCS TEXTIL LTDA	7899649852032
5015911002	BLUSA BATA ML BOTONE C SILK, 2, CZ	1.B3820.002.000001	MCS TEXTIL LTDA	7899649852063
5015920001	BLUSA ML VISCOSE C SILK E, 1, OFF-WHITE	1B4680001000001	MCS TEXTIL LTDA	7899649868835
5015920002	BLUSA ML VISCOSE C SILK E, 2, OFF-WHITE	1B4680002000001	MCS TEXTIL LTDA	7899649868842
5015920003	BLUSA ML VISCOSE C SILK E, 3, OFF-WHITE	1B4680003000001	MCS TEXTIL LTDA	7899649868859
5015920004	BLUSA ML VISCOSE C SILK E, 4, OFF-WHITE	1B4680004000001	MCS TEXTIL LTDA	7899649868903
5030805001	BLUSA ML M M C APLIQUE STR, 1, OFF-WHITE	22246 001 BG0013	MARLAN MALHAS LTDA	7899701776382
5030805002	BLUSA ML M M C APLIQUE STR, 2, OFF-WHITE	22246 002 BG0013	MARLAN MALHAS LTDA	7899701776399
5030805003	BLUSA ML M M C APLIQUE STR, 3, OFF-WHITE	22246 003 BG0013	MARLAN MALHAS LTDA	7899701776405
